account_id,customer_name,balance,risk_score,creation_date
acc_2275,Customer_2275,29247.69,0.2944,2023-01-01
acc_2276,Customer_2276,66842.25,0.9295,2023-01-01
acc_2277,Customer_2277,59047.69,0.6561,2023-01-01
acc_2278,Customer_2278,49357.93,0.4718,2023-01-01
acc_2279,Customer_2279,72139.53,0.6841,2023-01-01
acc_2280,Customer_2280,36730.36,0.4798,2023-01-01
acc_2281,Customer_2281,7083.9,0.3082,2023-01-01
acc_2282,Customer_2282,75277.11,0.9812,2023-01-01
acc_2283,Customer_2283,46390.51,0.4425,2023-01-01
acc_2284,Customer_2284,14558.56,0.6895,2023-01-01
acc_2285,Customer_2285,88862.84,0.0644,2023-01-01
acc_2286,Customer_2286,64815.32,0.2092,2023-01-01
acc_2287,Customer_2287,13631.11,0.6652,2023-01-01
acc_2288,Customer_2288,28677.15,0.0811,2023-01-01
acc_2289,Customer_2289,72989.46,0.8727,2023-01-01
acc_2290,Customer_2290,58481.27,0.7673,2023-01-01
acc_2291,Customer_2291,69123.94,0.5379,2023-01-01
acc_2292,Customer_2292,45637.78,0.5553,2023-01-01
acc_2293,Customer_2293,27855.45,0.0052,2023-01-01
acc_2294,Customer_2294,64221.64,0.9006,2023-01-01
acc_2295,Customer_2295,35260.78,0.4372,2023-01-01
acc_2296,Customer_2296,70180.2,0.0328,2023-01-01
acc_2297,Customer_2297,24940.97,0.7704,2023-01-01
acc_2298,Customer_2298,65227.4,0.0467,2023-01-01
acc_2299,Customer_2299,37604.34,0.5969,2023-01-01
acc_2300,Customer_2300,11793.61,0.9405,2023-01-01
acc_2301,Customer_2301,17465.35,0.6059,2023-01-01
acc_2302,Customer_2302,6794.38,0.2515,2023-01-01
acc_2303,Customer_2303,14641.49,0.7621,2023-01-01
acc_2304,Customer_2304,97947.41,0.8919,2023-01-01
acc_2305,Customer_2305,21782.31,0.6407,2023-01-01
acc_2306,Customer_2306,90757.9,0.6582,2023-01-01
acc_2307,Customer_2307,6240.53,0.4491,2023-01-01
acc_2308,Customer_2308,33257.05,0.646,2023-01-01
acc_2309,Customer_2309,6265.56,0.659,2023-01-01
acc_2310,Customer_2310,4889.68,0.0562,2023-01-01
acc_2311,Customer_2311,22913.79,0.8634,2023-01-01
acc_2312,Customer_2312,76815.86,0.2641,2023-01-01
acc_2313,Customer_2313,1065.51,0.2613,2023-01-01
acc_2314,Customer_2314,93321.26,0.5557,2023-01-01
acc_2315,Customer_2315,8095.13,0.7251,2023-01-01
acc_2316,Customer_2316,62928.85,0.8475,2023-01-01
acc_2317,Customer_2317,98003.12,0.8469,2023-01-01
acc_2318,Customer_2318,67887.79,0.8774,2023-01-01
acc_2319,Customer_2319,62109.51,0.2114,2023-01-01
acc_2320,Customer_2320,51526.93,0.2989,2023-01-01
acc_2321,Customer_2321,24869.8,0.1853,2023-01-01
acc_2322,Customer_2322,6829.77,0.2853,2023-01-01
acc_2323,Customer_2323,87681.4,0.5085,2023-01-01
acc_2324,Customer_2324,53034.76,0.1109,2023-01-01
acc_2325,Customer_2325,95733.78,0.1205,2023-01-01
acc_2326,Customer_2326,96521.32,0.1864,2023-01-01
acc_2327,Customer_2327,5018.58,0.9409,2023-01-01
acc_2328,Customer_2328,3199.99,0.2719,2023-01-01
acc_2329,Customer_2329,65969.1,0.5727,2023-01-01
acc_2330,Customer_2330,73280.82,0.3154,2023-01-01
acc_2331,Customer_2331,75265.88,0.0553,2023-01-01
acc_2332,Customer_2332,3410.54,0.2334,2023-01-01
acc_2333,Customer_2333,82750.21,0.1121,2023-01-01
acc_2334,Customer_2334,73533.48,0.9425,2023-01-01
acc_2335,Customer_2335,97097.7,0.0913,2023-01-01
acc_2336,Customer_2336,25660.41,0.0576,2023-01-01
acc_2337,Customer_2337,76227.64,0.4233,2023-01-01
acc_2338,Customer_2338,26556.97,0.9017,2023-01-01
acc_2339,Customer_2339,59139.81,0.976,2023-01-01
acc_2340,Customer_2340,68122.45,0.1107,2023-01-01
acc_2341,Customer_2341,13586.32,0.118,2023-01-01
acc_2342,Customer_2342,36245.01,0.7884,2023-01-01
acc_2343,Customer_2343,91771.19,0.054,2023-01-01
acc_2344,Customer_2344,40927.02,0.9417,2023-01-01
acc_2345,Customer_2345,79934.05,0.2798,2023-01-01
acc_2346,Customer_2346,89750.76,0.1378,2023-01-01
acc_2347,Customer_2347,33611.97,0.2045,2023-01-01
acc_2348,Customer_2348,42474.82,0.5339,2023-01-01
acc_2349,Customer_2349,7388.61,0.176,2023-01-01
acc_2350,Customer_2350,61886.12,0.8401,2023-01-01
acc_2351,Customer_2351,8970.24,0.9565,2023-01-01
acc_2352,Customer_2352,50130.71,0.7748,2023-01-01
acc_2353,Customer_2353,5944.81,0.3573,2023-01-01
acc_2354,Customer_2354,46240.37,0.5647,2023-01-01
acc_2355,Customer_2355,96288.41,0.5053,2023-01-01
acc_2356,Customer_2356,91368.56,0.9678,2023-01-01
acc_2357,Customer_2357,89423.44,0.3515,2023-01-01
acc_2358,Customer_2358,86788.65,0.3131,2023-01-01
acc_2359,Customer_2359,71889.83,0.6971,2023-01-01
acc_2360,Customer_2360,60264.22,0.9001,2023-01-01
acc_2361,Customer_2361,79474.84,0.8135,2023-01-01
acc_2362,Customer_2362,42459.12,0.8859,2023-01-01
acc_2363,Customer_2363,72943.12,0.3156,2023-01-01
acc_2364,Customer_2364,42271.06,0.239,2023-01-01
acc_2365,Customer_2365,85101.93,0.3734,2023-01-01
acc_2366,Customer_2366,37580.69,0.3878,2023-01-01
acc_2367,Customer_2367,55976.29,0.2822,2023-01-01
acc_2368,Customer_2368,81979.04,0.6694,2023-01-01
acc_2369,Customer_2369,79223.87,0.0684,2023-01-01
acc_2370,Customer_2370,37729.76,0.2075,2023-01-01
acc_2371,Customer_2371,19415.26,0.337,2023-01-01
acc_2372,Customer_2372,85280.42,0.3777,2023-01-01
acc_2373,Customer_2373,6397.83,0.8477,2023-01-01
acc_2374,Customer_2374,78661.24,0.5486,2023-01-01
acc_2375,Customer_2375,4740.12,0.1528,2023-01-01
acc_2376,Customer_2376,35831.11,0.4152,2023-01-01
acc_2377,Customer_2377,30074.9,0.7675,2023-01-01
acc_2378,Customer_2378,96744.89,0.4276,2023-01-01
acc_2379,Customer_2379,17176.23,0.4516,2023-01-01
acc_2380,Customer_2380,13880.25,0.464,2023-01-01
acc_2381,Customer_2381,40981.76,0.9822,2023-01-01
acc_2382,Customer_2382,35300.84,0.1219,2023-01-01
acc_2383,Customer_2383,93099.88,0.7036,2023-01-01
acc_2384,Customer_2384,69649.27,0.3255,2023-01-01
acc_2385,Customer_2385,20428.47,0.7124,2023-01-01
acc_2386,Customer_2386,29023.26,0.6152,2023-01-01
acc_2387,Customer_2387,9473.43,0.4379,2023-01-01
acc_2388,Customer_2388,63604.1,0.5506,2023-01-01
acc_2389,Customer_2389,63909.23,0.2305,2023-01-01
acc_2390,Customer_2390,45550.59,0.0656,2023-01-01
acc_2391,Customer_2391,7696.79,0.2071,2023-01-01
acc_2392,Customer_2392,64803.92,0.7951,2023-01-01
acc_2393,Customer_2393,59873.54,0.3561,2023-01-01
acc_2394,Customer_2394,830.5,0.6948,2023-01-01
acc_2395,Customer_2395,85041.71,0.0096,2023-01-01
acc_2396,Customer_2396,61764.82,0.3446,2023-01-01
acc_2397,Customer_2397,41131.95,0.7333,2023-01-01
acc_2398,Customer_2398,43414.02,0.5496,2023-01-01
acc_2399,Customer_2399,69347.76,0.66,2023-01-01
acc_2400,Customer_2400,47630.25,0.5367,2023-01-01
acc_2401,Customer_2401,64521.17,0.0134,2023-01-01
acc_2402,Customer_2402,2414.87,0.4655,2023-01-01
acc_2403,Customer_2403,70764.76,0.951,2023-01-01
acc_2404,Customer_2404,52688.17,0.674,2023-01-01
acc_2405,Customer_2405,92101.69,0.0995,2023-01-01
acc_2406,Customer_2406,12831.14,0.4766,2023-01-01
acc_2407,Customer_2407,56763.31,0.3039,2023-01-01
acc_2408,Customer_2408,38689.28,0.8696,2023-01-01
acc_2409,Customer_2409,53176.05,0.5731,2023-01-01
acc_2410,Customer_2410,92834.81,0.5951,2023-01-01
acc_2411,Customer_2411,46258.91,0.1782,2023-01-01
acc_2412,Customer_2412,19188.09,0.5053,2023-01-01
acc_2413,Customer_2413,4626.81,0.5091,2023-01-01
acc_2414,Customer_2414,88091.99,0.3884,2023-01-01
acc_2415,Customer_2415,83866.38,0.7515,2023-01-01
acc_2416,Customer_2416,81369.59,0.338,2023-01-01
acc_2417,Customer_2417,61014.87,0.6528,2023-01-01
acc_2418,Customer_2418,10027.23,0.1702,2023-01-01
acc_2419,Customer_2419,67220.74,0.7209,2023-01-01
acc_2420,Customer_2420,4155.61,0.4853,2023-01-01
acc_2421,Customer_2421,48019.52,0.4244,2023-01-01
acc_2422,Customer_2422,76337.21,0.9707,2023-01-01
acc_2423,Customer_2423,3226.59,0.9296,2023-01-01
acc_2424,Customer_2424,73666.2,0.3823,2023-01-01
acc_2425,Customer_2425,23618.12,0.5876,2023-01-01
acc_2426,Customer_2426,53540.13,0.9486,2023-01-01
acc_2427,Customer_2427,97453.67,0.7787,2023-01-01
acc_2428,Customer_2428,87808.8,0.6919,2023-01-01
acc_2429,Customer_2429,78564.66,0.5335,2023-01-01
acc_2430,Customer_2430,70120.02,0.4369,2023-01-01
acc_2431,Customer_2431,92173.46,0.9156,2023-01-01
acc_2432,Customer_2432,99661.85,0.2563,2023-01-01
acc_2433,Customer_2433,21781.21,0.6165,2023-01-01
acc_2434,Customer_2434,37025.56,0.3967,2023-01-01
acc_2435,Customer_2435,77250.04,0.6761,2023-01-01
acc_2436,Customer_2436,85394.55,0.8083,2023-01-01
acc_2437,Customer_2437,49034.61,0.1044,2023-01-01
acc_2438,Customer_2438,42275.11,0.7894,2023-01-01
acc_2439,Customer_2439,36768.96,0.8425,2023-01-01
acc_2440,Customer_2440,39972.26,0.8179,2023-01-01
acc_2441,Customer_2441,75935.54,0.6716,2023-01-01
acc_2442,Customer_2442,806.65,0.9257,2023-01-01
acc_2443,Customer_2443,36759.16,0.0925,2023-01-01
acc_2444,Customer_2444,1367.3,0.8609,2023-01-01
acc_2445,Customer_2445,41908.01,0.5865,2023-01-01
acc_2446,Customer_2446,98470.64,0.935,2023-01-01
acc_2447,Customer_2447,63021.79,0.7315,2023-01-01
acc_2448,Customer_2448,64373.73,0.4193,2023-01-01
acc_2449,Customer_2449,11687.85,0.207,2023-01-01
acc_2450,Customer_2450,29864.96,0.2141,2023-01-01
acc_2451,Customer_2451,93177.56,0.205,2023-01-01
acc_2452,Customer_2452,23618.7,0.6959,2023-01-01
acc_2453,Customer_2453,97079.08,0.6376,2023-01-01
acc_2454,Customer_2454,29379.82,0.8152,2023-01-01
acc_2455,Customer_2455,15717.92,0.649,2023-01-01
acc_2456,Customer_2456,49461.64,0.7519,2023-01-01
acc_2457,Customer_2457,48640.68,0.6213,2023-01-01
acc_2458,Customer_2458,404.82,0.8436,2023-01-01
acc_2459,Customer_2459,72492.49,0.1975,2023-01-01
acc_2460,Customer_2460,94638.62,0.9898,2023-01-01
acc_2461,Customer_2461,62871.42,0.8359,2023-01-01
acc_2462,Customer_2462,98979.83,0.305,2023-01-01
acc_2463,Customer_2463,18578.33,0.3237,2023-01-01
acc_2464,Customer_2464,96689.49,0.2958,2023-01-01
acc_2465,Customer_2465,45148.22,0.8511,2023-01-01
acc_2466,Customer_2466,17829.72,0.4539,2023-01-01
acc_2467,Customer_2467,26479.71,0.4195,2023-01-01
acc_2468,Customer_2468,96095.64,0.4373,2023-01-01
acc_2469,Customer_2469,6261.89,0.8927,2023-01-01
acc_2470,Customer_2470,85755.64,0.343,2023-01-01
acc_2471,Customer_2471,4992.59,0.4944,2023-01-01
acc_2472,Customer_2472,64119.98,0.4388,2023-01-01
acc_2473,Customer_2473,6829.22,0.0935,2023-01-01
acc_2474,Customer_2474,74869.21,0.5348,2023-01-01
acc_2475,Customer_2475,64997.66,0.2956,2023-01-01
acc_2476,Customer_2476,43693.48,0.3413,2023-01-01
acc_2477,Customer_2477,65530.34,0.4551,2023-01-01
acc_2478,Customer_2478,11239.31,0.6788,2023-01-01
acc_2479,Customer_2479,97356.56,0.4124,2023-01-01
acc_2480,Customer_2480,3389.6,0.5417,2023-01-01
acc_2481,Customer_2481,63795.97,0.3543,2023-01-01
acc_2482,Customer_2482,89956.77,0.9507,2023-01-01
acc_2483,Customer_2483,47087.35,0.5039,2023-01-01
acc_2484,Customer_2484,42623.52,0.6845,2023-01-01
acc_2485,Customer_2485,5988.94,0.3052,2023-01-01
acc_2486,Customer_2486,80009.27,0.1947,2023-01-01
acc_2487,Customer_2487,53874.22,0.2175,2023-01-01
acc_2488,Customer_2488,11566.51,0.4049,2023-01-01
acc_2489,Customer_2489,54969.02,0.2624,2023-01-01
acc_2490,Customer_2490,34042.28,0.4515,2023-01-01
acc_2491,Customer_2491,72955.23,0.1494,2023-01-01
acc_2492,Customer_2492,58876.29,0.5978,2023-01-01
acc_2493,Customer_2493,97394.76,0.6055,2023-01-01
acc_2494,Customer_2494,40709.8,0.4822,2023-01-01
acc_2495,Customer_2495,61385.78,0.5324,2023-01-01
acc_2496,Customer_2496,67439.63,0.2937,2023-01-01
acc_2497,Customer_2497,24731.58,0.9782,2023-01-01
acc_2498,Customer_2498,94160.31,0.7394,2023-01-01
acc_2499,Customer_2499,98158.22,0.9934,2023-01-01
acc_2500,Customer_2500,27148.63,0.3455,2023-01-01
acc_2501,Customer_2501,92141.12,0.7168,2023-01-01
acc_2502,Customer_2502,14990.77,0.7883,2023-01-01
acc_2503,Customer_2503,19444.07,0.2055,2023-01-01
acc_2504,Customer_2504,61413.54,0.2086,2023-01-01
acc_2505,Customer_2505,38187.13,0.1632,2023-01-01
acc_2506,Customer_2506,68982.21,0.6152,2023-01-01
acc_2507,Customer_2507,90725.77,0.0955,2023-01-01
acc_2508,Customer_2508,98614.16,0.3077,2023-01-01
acc_2509,Customer_2509,3000.76,0.3493,2023-01-01
acc_2510,Customer_2510,94755.74,0.2902,2023-01-01
acc_2511,Customer_2511,49288.13,0.2754,2023-01-01
acc_2512,Customer_2512,67696.56,0.3716,2023-01-01
acc_2513,Customer_2513,92476.48,0.1092,2023-01-01
acc_2514,Customer_2514,62693.48,0.9875,2023-01-01
acc_2515,Customer_2515,36979.41,0.5351,2023-01-01
acc_2516,Customer_2516,77367.51,0.1456,2023-01-01
acc_2517,Customer_2517,47560.82,0.8549,2023-01-01
acc_2518,Customer_2518,88033.86,0.5268,2023-01-01
acc_2519,Customer_2519,79823.8,0.5339,2023-01-01
acc_2520,Customer_2520,68194.34,0.8103,2023-01-01
acc_2521,Customer_2521,7702.46,0.0935,2023-01-01
acc_2522,Customer_2522,4568.32,0.8981,2023-01-01
acc_2523,Customer_2523,22052.4,0.5055,2023-01-01
acc_2524,Customer_2524,35657.44,0.3896,2023-01-01
acc_2525,Customer_2525,34918.77,0.8673,2023-01-01
acc_2526,Customer_2526,10651.78,0.7413,2023-01-01
acc_2527,Customer_2527,50362.79,0.5857,2023-01-01
acc_2528,Customer_2528,47054.98,0.7742,2023-01-01
acc_2529,Customer_2529,54350.19,0.4107,2023-01-01
acc_2530,Customer_2530,41278.14,0.4252,2023-01-01
acc_2531,Customer_2531,55290.52,0.2441,2023-01-01
acc_2532,Customer_2532,97725.67,0.8602,2023-01-01
acc_2533,Customer_2533,33765.48,0.5319,2023-01-01
acc_2534,Customer_2534,64893.14,0.4933,2023-01-01
acc_2535,Customer_2535,17342.25,0.6438,2023-01-01
acc_2536,Customer_2536,66738.11,0.587,2023-01-01
acc_2537,Customer_2537,52146.48,0.4689,2023-01-01
acc_2538,Customer_2538,97802.67,0.0979,2023-01-01
acc_2539,Customer_2539,88542.65,0.0019,2023-01-01
acc_2540,Customer_2540,75887.06,0.4593,2023-01-01
acc_2541,Customer_2541,53267.98,0.0512,2023-01-01
acc_2542,Customer_2542,95528.28,0.1809,2023-01-01
acc_2543,Customer_2543,82678.77,0.9959,2023-01-01
acc_2544,Customer_2544,88710.45,0.6367,2023-01-01
acc_2545,Customer_2545,15309.17,0.5925,2023-01-01
acc_2546,Customer_2546,67634.25,0.9291,2023-01-01
acc_2547,Customer_2547,68642.95,0.1617,2023-01-01
acc_2548,Customer_2548,3896.33,0.8076,2023-01-01
acc_2549,Customer_2549,35299.55,0.3358,2023-01-01
acc_2550,Customer_2550,35033.96,0.923,2023-01-01
acc_2551,Customer_2551,83640.65,0.7909,2023-01-01
acc_2552,Customer_2552,48604.12,0.9843,2023-01-01
acc_2553,Customer_2553,57879.91,0.8884,2023-01-01
acc_2554,Customer_2554,96757.55,0.6017,2023-01-01
acc_2555,Customer_2555,59347.79,0.9631,2023-01-01
acc_2556,Customer_2556,3124.88,0.5385,2023-01-01
acc_2557,Customer_2557,11935.53,0.8188,2023-01-01
acc_2558,Customer_2558,93569.78,0.5608,2023-01-01
acc_2559,Customer_2559,29969.02,0.9012,2023-01-01
acc_2560,Customer_2560,10360.6,0.789,2023-01-01
acc_2561,Customer_2561,4254.6,0.7764,2023-01-01
acc_2562,Customer_2562,76368.55,0.791,2023-01-01
acc_2563,Customer_2563,66318.9,0.1822,2023-01-01
acc_2564,Customer_2564,82280.36,0.224,2023-01-01
acc_2565,Customer_2565,82899.18,0.6269,2023-01-01
acc_2566,Customer_2566,84251.08,0.5381,2023-01-01
acc_2567,Customer_2567,1455.74,0.9231,2023-01-01
acc_2568,Customer_2568,56775.46,0.4463,2023-01-01
acc_2569,Customer_2569,45775.58,0.566,2023-01-01
acc_2570,Customer_2570,78217.7,0.3163,2023-01-01
acc_2571,Customer_2571,42917.08,0.1905,2023-01-01
acc_2572,Customer_2572,48073.88,0.7769,2023-01-01
acc_2573,Customer_2573,4360.45,0.8476,2023-01-01
acc_2574,Customer_2574,16033.32,0.1634,2023-01-01
acc_2575,Customer_2575,21262.42,0.7407,2023-01-01
acc_2576,Customer_2576,68679.6,0.8478,2023-01-01
acc_2577,Customer_2577,18982.31,0.9042,2023-01-01
acc_2578,Customer_2578,16206.95,0.1606,2023-01-01
acc_2579,Customer_2579,42148.63,0.3354,2023-01-01
acc_2580,Customer_2580,76008.82,0.6756,2023-01-01
acc_2581,Customer_2581,6059.3,0.1098,2023-01-01
acc_2582,Customer_2582,52561.23,0.1041,2023-01-01
acc_2583,Customer_2583,56235.19,0.7187,2023-01-01
acc_2584,Customer_2584,61912.93,0.0094,2023-01-01
acc_2585,Customer_2585,93608.46,0.2544,2023-01-01
acc_2586,Customer_2586,45838.75,0.5247,2023-01-01
acc_2587,Customer_2587,97739.79,0.3092,2023-01-01
acc_2588,Customer_2588,65798.4,0.8384,2023-01-01
acc_2589,Customer_2589,56500.68,0.2229,2023-01-01
acc_2590,Customer_2590,27881.94,0.1308,2023-01-01
acc_2591,Customer_2591,73228.41,0.4953,2023-01-01
acc_2592,Customer_2592,33000.49,0.9182,2023-01-01
acc_2593,Customer_2593,20052.97,0.1268,2023-01-01
acc_2594,Customer_2594,62093.84,0.3937,2023-01-01
acc_2595,Customer_2595,37978.24,0.5892,2023-01-01
acc_2596,Customer_2596,60953.12,0.0192,2023-01-01
acc_2597,Customer_2597,9930.42,0.0476,2023-01-01
acc_2598,Customer_2598,3486.66,0.2113,2023-01-01
acc_2599,Customer_2599,91045.5,0.0766,2023-01-01
acc_2600,Customer_2600,19410.43,0.5767,2023-01-01
acc_2601,Customer_2601,37924.17,0.6658,2023-01-01
acc_2602,Customer_2602,20782.42,0.6893,2023-01-01
acc_2603,Customer_2603,7570.88,0.3534,2023-01-01
acc_2604,Customer_2604,42785.9,0.6142,2023-01-01
acc_2605,Customer_2605,1853.73,0.0321,2023-01-01
acc_2606,Customer_2606,11599.34,0.6016,2023-01-01
acc_2607,Customer_2607,44023.0,0.6932,2023-01-01
acc_2608,Customer_2608,44813.46,0.0075,2023-01-01
acc_2609,Customer_2609,24650.91,0.932,2023-01-01
acc_2610,Customer_2610,83285.12,0.7515,2023-01-01
acc_2611,Customer_2611,31695.07,0.7215,2023-01-01
acc_2612,Customer_2612,27730.58,0.0331,2023-01-01
acc_2613,Customer_2613,39159.17,0.6928,2023-01-01
acc_2614,Customer_2614,24437.51,0.9884,2023-01-01
acc_2615,Customer_2615,31656.14,0.6247,2023-01-01
acc_2616,Customer_2616,10618.57,0.0885,2023-01-01
acc_2617,Customer_2617,80131.22,0.5979,2023-01-01
acc_2618,Customer_2618,10709.26,0.3916,2023-01-01
acc_2619,Customer_2619,62847.63,0.804,2023-01-01
acc_2620,Customer_2620,43893.06,0.4585,2023-01-01
acc_2621,Customer_2621,87600.8,0.5879,2023-01-01
acc_2622,Customer_2622,77170.06,0.5485,2023-01-01
acc_2623,Customer_2623,69260.41,0.8069,2023-01-01
acc_2624,Customer_2624,83391.5,0.1842,2023-01-01
acc_2625,Customer_2625,70496.45,0.7137,2023-01-01
acc_2626,Customer_2626,43373.1,0.3037,2023-01-01
acc_2627,Customer_2627,20762.95,0.9413,2023-01-01
acc_2628,Customer_2628,68605.04,0.9228,2023-01-01
acc_2629,Customer_2629,63957.53,0.3097,2023-01-01
acc_2630,Customer_2630,78246.34,0.8657,2023-01-01
acc_2631,Customer_2631,81595.98,0.5441,2023-01-01
acc_2632,Customer_2632,49973.31,0.8195,2023-01-01
acc_2633,Customer_2633,70687.86,0.0837,2023-01-01
acc_2634,Customer_2634,75940.16,0.8179,2023-01-01
acc_2635,Customer_2635,50556.94,0.2221,2023-01-01
acc_2636,Customer_2636,45324.19,0.497,2023-01-01
acc_2637,Customer_2637,82559.25,0.4956,2023-01-01
acc_2638,Customer_2638,86482.49,0.4243,2023-01-01
acc_2639,Customer_2639,17843.1,0.4099,2023-01-01
acc_2640,Customer_2640,79951.99,0.6096,2023-01-01
acc_2641,Customer_2641,91328.59,0.7093,2023-01-01
acc_2642,Customer_2642,69693.27,0.9234,2023-01-01
acc_2643,Customer_2643,71918.0,0.5445,2023-01-01
acc_2644,Customer_2644,86699.08,0.9206,2023-01-01
acc_2645,Customer_2645,92659.32,0.2263,2023-01-01
acc_2646,Customer_2646,50018.12,0.6386,2023-01-01
acc_2647,Customer_2647,5082.15,0.4135,2023-01-01
acc_2648,Customer_2648,60510.12,0.8408,2023-01-01
acc_2649,Customer_2649,4297.98,0.3212,2023-01-01
acc_2650,Customer_2650,31598.51,0.1632,2023-01-01
acc_2651,Customer_2651,32588.67,0.9914,2023-01-01
acc_2652,Customer_2652,49114.84,0.0731,2023-01-01
acc_2653,Customer_2653,78591.2,0.9859,2023-01-01
acc_2654,Customer_2654,92163.74,0.61,2023-01-01
acc_2655,Customer_2655,40303.78,0.8211,2023-01-01
acc_2656,Customer_2656,57363.29,0.1784,2023-01-01
acc_2657,Customer_2657,66470.92,0.4754,2023-01-01
acc_2658,Customer_2658,69905.99,0.206,2023-01-01
acc_2659,Customer_2659,29083.43,0.3046,2023-01-01
acc_2660,Customer_2660,29104.97,0.7035,2023-01-01
acc_2661,Customer_2661,35164.74,0.6654,2023-01-01
acc_2662,Customer_2662,1627.81,0.025,2023-01-01
acc_2663,Customer_2663,46880.41,0.9167,2023-01-01
acc_2664,Customer_2664,4797.47,0.0857,2023-01-01
acc_2665,Customer_2665,99983.15,0.311,2023-01-01
acc_2666,Customer_2666,7487.19,0.0625,2023-01-01
acc_2667,Customer_2667,8102.05,0.2239,2023-01-01
acc_2668,Customer_2668,58847.2,0.0345,2023-01-01
acc_2669,Customer_2669,84030.17,0.9416,2023-01-01
acc_2670,Customer_2670,33432.11,0.83,2023-01-01
acc_2671,Customer_2671,60875.92,0.0239,2023-01-01
acc_2672,Customer_2672,82878.49,0.9751,2023-01-01
acc_2673,Customer_2673,73373.06,0.7283,2023-01-01
acc_2674,Customer_2674,40475.43,0.8553,2023-01-01
acc_2675,Customer_2675,2690.86,0.3559,2023-01-01
acc_2676,Customer_2676,82898.86,0.1707,2023-01-01
acc_2677,Customer_2677,19105.53,0.0527,2023-01-01
acc_2678,Customer_2678,3017.26,0.8869,2023-01-01
acc_2679,Customer_2679,77057.59,0.5439,2023-01-01
acc_2680,Customer_2680,84492.73,0.1517,2023-01-01
acc_2681,Customer_2681,98511.25,0.7221,2023-01-01
acc_2682,Customer_2682,81890.12,0.2577,2023-01-01
acc_2683,Customer_2683,2014.36,0.6123,2023-01-01
acc_2684,Customer_2684,75015.9,0.928,2023-01-01
acc_2685,Customer_2685,14989.8,0.2241,2023-01-01
acc_2686,Customer_2686,61347.16,0.8149,2023-01-01
acc_2687,Customer_2687,29768.75,0.3913,2023-01-01
acc_2688,Customer_2688,69694.4,0.078,2023-01-01
acc_2689,Customer_2689,47708.07,0.268,2023-01-01
acc_2690,Customer_2690,3452.16,0.3658,2023-01-01
acc_2691,Customer_2691,29849.0,0.8946,2023-01-01
acc_2692,Customer_2692,56575.13,0.2334,2023-01-01
acc_2693,Customer_2693,30775.1,0.5246,2023-01-01
acc_2694,Customer_2694,98859.34,0.2739,2023-01-01
acc_2695,Customer_2695,37845.54,0.112,2023-01-01
acc_2696,Customer_2696,7791.26,0.1971,2023-01-01
acc_2697,Customer_2697,64977.71,0.6847,2023-01-01
acc_2698,Customer_2698,82343.53,0.8267,2023-01-01
acc_2699,Customer_2699,27491.33,0.3715,2023-01-01
acc_2700,Customer_2700,94525.89,0.5242,2023-01-01
acc_2701,Customer_2701,64644.96,0.7021,2023-01-01
acc_2702,Customer_2702,92291.74,0.4101,2023-01-01
acc_2703,Customer_2703,77534.77,0.4446,2023-01-01
acc_2704,Customer_2704,34272.01,0.737,2023-01-01
acc_2705,Customer_2705,61437.47,0.3099,2023-01-01
acc_2706,Customer_2706,58809.1,0.1053,2023-01-01
acc_2707,Customer_2707,91517.06,0.0316,2023-01-01
acc_2708,Customer_2708,7223.01,0.696,2023-01-01
acc_2709,Customer_2709,78521.12,0.9338,2023-01-01
acc_2710,Customer_2710,42328.72,0.9409,2023-01-01
acc_2711,Customer_2711,50295.09,0.0911,2023-01-01
acc_2712,Customer_2712,29627.27,0.4955,2023-01-01
acc_2713,Customer_2713,88132.24,0.0597,2023-01-01
